"emp_no","dept_no","first_name","last_name"
105396,"d007 ","Sajjan","Strehl"
105398,"d007 ","Vishu","Kleiser"
105412,"d007 ","Sedat","Orlowski"
105420,"d007 ","Petter","Piancastelli"
105431,"d007 ","Akeno","Gente"
105434,"d007 ","Gen","Giveon"
105437,"d007 ","Luerbio","Majewski"
105440,"d007 ","Anneli","Jansen"
105441,"d007 ","Abdelghani","Haldar"
105445,"d007 ","Bernt","Hennings"
105451,"d007 ","Yuriy","Kisuki"
105452,"d007 ","Juyoung","Welham"
105475,"d007 ","Mariangiola","Impagliazzo"
105479,"d007 ","Masami","Soloway"
105483,"d007 ","Rosita","Uhrig"
105484,"d007 ","Fumino","Terekhov"
105489,"d007 ","Jasminko","Sadowski"
105501,"d007 ","Murthy","Luca"
105503,"d007 ","Chinya","Sooriamurthi"
105506,"d007 ","Marsal","Pollacia"
105507,"d007 ","Shooichi","Marzano"
105510,"d007 ","Aris","Beilner"
105514,"d007 ","Khatoun","Waleschkowski"
105518,"d007 ","Fusako","Kusakabe"
105520,"d007 ","Haldun","Lienhardt"
105521,"d007 ","Toshiko","Hofman"
105522,"d007 ","IEEE","Petereit"
105534,"d007 ","Kazuhito","Francisci"
105538,"d007 ","Roddy","Cannata"
105551,"d007 ","Pranjal","Heping"
105552,"d007 ","Kellie","Ananiadou"
105553,"d007 ","Moon","Openshaw"
105572,"d007 ","Vivian","Haldar"
105573,"d007 ","Danel","Gecsei"
105576,"d007 ","Gor","Wilharm"
105921,"d007 ","Willard","Gubsky"
105934,"d007 ","Gor","Langford"
105936,"d007 ","Vidar","Thibadeau"
105940,"d007 ","Taizo","Suwa"
105955,"d007 ","Bader","Reistad"
105956,"d007 ","Sudharsan","Rodier"
105962,"d007 ","Shawna","Nyanchama"
105964,"d007 ","Baziley","Rouquie"
105977,"d007 ","Fox","Cooley"
105979,"d007 ","Hilari","Servieres"
106002,"d007 ","Khoa","Melichar"
106006,"d007 ","Mechthild","Zweizig"
106008,"d007 ","Joydip","Jervis"
106010,"d007 ","Mircea","Welham"
106011,"d007 ","Youpyo","Takanami"
106012,"d007 ","Cheong","Redmiles"
106015,"d007 ","Divier","Levergood"
106022,"d007 ","Hideyuki","Billingsley"
106029,"d007 ","Shaunak","Kalorkoti"
106036,"d007 ","Radoslaw","Puppe"
106046,"d007 ","Subir","Gulik"
106049,"d007 ","Tran","Zhang"
106050,"d007 ","Venkatesan","Kroft"
106058,"d007 ","Yannis","Polupanov"
106059,"d007 ","Janche","Staelin"
106060,"d007 ","Remko","Underwood"
106064,"d007 ","Djenana","Shumilov"
106068,"d007 ","Sanjay","Buchter"
106069,"d007 ","Emran","Genin"
106074,"d007 ","Prasadram","Lung"
106077,"d007 ","Hailing","Giveon"
106250,"d007 ","Alain","Kawashimo"
106254,"d007 ","Gian","Lowrie"
106255,"d007 ","Luigi","Furedi"
106268,"d007 ","Xiaobin","Lambe"
106270,"d007 ","Mantis","Kalefeld"
106274,"d007 ","Sahrah","Wiegley"
106280,"d007 ","Idoia","Atrawala"
106281,"d007 ","Abdelghani","Conia"
106282,"d007 ","Anwar","Murtha"
106289,"d007 ","Shigeichiro","Gulik"
106293,"d007 ","Froduald","Schicker"
106294,"d007 ","Piyush","Gladwell"
106298,"d007 ","Marlo","Baez"
106300,"d007 ","Yannik","Waterhouse"
106304,"d007 ","Mats","Cronau"
106312,"d007 ","Poorav","Fargier"
106315,"d007 ","Suvo","Rosenbaum"
106325,"d007 ","Mrinalini","Jumpertz"
106338,"d007 ","Phule","Kolvik"
106341,"d007 ","Cedric","Streng"
106344,"d007 ","Vishu","Siochi"
106349,"d007 ","Xiaopeng","Deverell"
106356,"d007 ","Phillip","Raney"
106358,"d007 ","Fayez","Benaini"
106362,"d007 ","Chenye","Jervis"
106365,"d007 ","Odinaldo","Crooks"
106371,"d007 ","DAIDA","Ratzlaff"
106372,"d007 ","Aimee","Merks"
106378,"d007 ","Adib","Seiwald"
106383,"d007 ","Yechezkel","Denny"
106385,"d007 ","Gunilla","Rothe"
106387,"d007 ","Siamak","Henders"
106388,"d007 ","Nikolaos","Emiris"
106393,"d007 ","Katsuo","Matzel"
106403,"d007 ","Ebbe","Borovoy"
106596,"d007 ","Noritoshi","Zizka"
106598,"d007 ","Chaitali","Remmers"
106630,"d007 ","Vojin","Maliniak"
106638,"d007 ","Eben","Famili"
106644,"d007 ","Martina","Aingworth"
106651,"d007 ","Youpyo","Bardell"
106652,"d007 ","Willard","Harllee"
106654,"d007 ","Remmert","Muhlberg"
106657,"d007 ","Goa","Mandell"
106658,"d007 ","Kamakshi","Socorro"
106668,"d007 ","Zhongwei","Mersereau"
106673,"d007 ","Tesuro","Bahl"
106675,"d007 ","Adin","Liesche"
106678,"d007 ","Vishwani","Oppitz"
106680,"d007 ","Arie","Felcyn"
106681,"d007 ","Kwangjo","Ghandeharizadeh"
106686,"d007 ","Phillip","Pulkowski"
106707,"d007 ","Zsolt","Boguraev"
106712,"d007 ","Hugh","Pews"
106714,"d007 ","Kaijung","Radwan"
106719,"d007 ","Ulises","Baca"
106724,"d007 ","Tetsushi","Chvatal"
106733,"d007 ","Suebskul","Ghalwash"
106734,"d007 ","Shmuel","Isard"
106738,"d007 ","Yannik","Cullers"
106741,"d007 ","Tomoyuki","Goldhammer"
106742,"d007 ","Gaurav","Narahara"
106751,"d007 ","Sushant","Salvesen"
106935,"d007 ","Kazuhiko","Farrow"
106937,"d007 ","Adamantios","Wilharm"
106939,"d007 ","Zhilian","Beausoleil"
106940,"d007 ","Mohit","Reeker"
106946,"d007 ","Oksana","Luiz"
106962,"d007 ","Lansing","Pleszkun"
106966,"d007 ","Frazer","Ozeri"
106974,"d007 ","Yechezkel","Baumann"
106975,"d007 ","Masadi","Nastansky"
106976,"d007 ","Nirmal","Narwekar"
106990,"d007 ","Eckart","Nations"
106992,"d007 ","Nathan","Denis"
106998,"d007 ","Aiman","Hofman"
106999,"d007 ","Marit","Hambrick"
107007,"d007 ","Uno","Rajaraman"
107009,"d007 ","Pranjal","Harllee"
107011,"d007 ","Gritta","Kitai"
107012,"d007 ","Martine","Ertl"
107016,"d007 ","Shaowei","Giarratana"
107019,"d007 ","Noritoshi","Majewski"
107023,"d007 ","Hideyuki","Pashtan"
107028,"d007 ","Gro","Rande"
107039,"d007 ","Pramod","Meriste"
107047,"d007 ","Olivera","Ghelli"
107053,"d007 ","Chinho","Macedo"
107055,"d007 ","Hilari","Tsukune"
107056,"d007 ","Xumin","Pesch"
107058,"d007 ","Jessie","Kaelbling"
107059,"d007 ","Tomokazu","Oppitz"
107075,"d007 ","Navin","Meszaros"
107079,"d007 ","Fumitaka","Riexinger"
107082,"d007 ","Karlis","Wolniewicz"
107085,"d007 ","Mabo","Delgrande"
107257,"d007 ","Rosine","Czaja"
107258,"d007 ","Parviz","Zaumen"
107260,"d007 ","Wayne","Tsukune"
107261,"d007 ","Arunas","Murtha"
107267,"d007 ","Roded","Rosti"
107278,"d007 ","Sachar","Tibblin"
107280,"d007 ","Reuven","McFarlin"
107293,"d007 ","Haldon","Ballarin"
107295,"d007 ","Arif","Isaac"
107306,"d007 ","Shridhar","Segond"
107307,"d007 ","Eberhardt","Boyle"
107309,"d007 ","Siddarth","Erde"
107313,"d007 ","Mayuko","Perng"
107315,"d007 ","Jessie","Dengi"
107317,"d007 ","Szabolcs","Thummel"
107318,"d007 ","Kristian","Beidas"
107325,"d007 ","Demin","Sherertz"
107330,"d007 ","Navid","Bednarek"
107333,"d007 ","Menkae","Frezza"
107334,"d007 ","Rafail","Peak"
107337,"d007 ","Martine","Gire"
107343,"d007 ","Guttorm","Baer"
107359,"d007 ","Xiong","Lamma"
107360,"d007 ","Tru","Roccetti"
107362,"d007 ","Xiahua","Erman"
107373,"d007 ","Atilio","Wolniewicz"
107377,"d007 ","Irene","Katiyar"
107380,"d007 ","Matt","Demos"
107383,"d007 ","Heon","Pargas"
107393,"d007 ","Jasminko","Schicker"
107395,"d007 ","Xiping","Stenning"
107399,"d007 ","Yuqun","Ramamoorthy"
107406,"d007 ","Chanjung","Bernick"
107416,"d007 ","Volkmar","Siegrist"
107589,"d007 ","Subbu","Sidje"
107591,"d007 ","Elvis","Luit"
107595,"d007 ","Yuguang","Hockney"
107607,"d007 ","Radoslaw","Cooley"
107609,"d007 ","Cullen","Servieres"
107617,"d007 ","Alain","Gruenwald"
107619,"d007 ","Nigel","Sambasivam"
107633,"d007 ","Mabo","Cooke"
107634,"d007 ","Angus","Sooriamurthi"
107642,"d007 ","Ingmar","Ernst"
107647,"d007 ","Baocai","Bratsberg"
107662,"d007 ","Weiru","Feldhoffer"
107671,"d007 ","Otmar","Gischer"
107680,"d007 ","Nectarios","Perna"
107684,"d007 ","Uma","Chandrasekhar"
107688,"d007 ","Rimli","Perz"
107693,"d007 ","Kenton","Bharadwaj"
107694,"d007 ","Takanari","Delgrossi"
107696,"d007 ","Dulce","Berendt"
107700,"d007 ","Weidon","Steenbeek"
107701,"d007 ","Fumiyo","Gist"
107712,"d007 ","Sumant","Birjandi"
107719,"d007 ","Jaewoo","Arlazarov"
107730,"d007 ","Zhenbing","Msuda"
107738,"d007 ","Lorien","Jansch"
107740,"d007 ","Gio","Lukaszewicz"
107747,"d007 ","Cathie","Erman"
107750,"d007 ","Izaskun","Staelin"
108093,"d007 ","Kwok","Delgrossi"
108101,"d007 ","Val","Halevi"
108102,"d007 ","Angus","Ranum"
108122,"d007 ","Moti","Terkki"
108131,"d007 ","Nimmagadda","Puppo"
108132,"d007 ","Sampalli","Swist"
108135,"d007 ","Heekeun","Ishibashi"
108138,"d007 ","Berto","Middleton"
108140,"d007 ","Francoise","Kalefeld"
108143,"d007 ","Shrikanth","Lortz"
108144,"d007 ","Ult","Isard"
108032,"d007 ","Dietrich","Heijenga"
108042,"d007 ","Jayson","Chinal"
108045,"d007 ","Ranga","Sinicrope"
108053,"d007 ","Abdelghani","Nilsson"
108070,"d007 ","Khoa","Bennis"
108075,"d007 ","Geraldo","Nittel"
108085,"d007 ","Khun","Molenkamp"
108426,"d007 ","Susumu","Markovitch"
108440,"d007 ","Xiaoqiang","Conta"
108443,"d007 ","Lenore","Polajnar"
108445,"d007 ","Gretta","Isard"
108450,"d007 ","Tokuyasu","Reeken"
108451,"d007 ","Ayakannu","Bahl"
108460,"d007 ","Roded","Peroz"
108461,"d007 ","Aral","Sury"
108463,"d007 ","Tetsushi","Bamford"
108471,"d007 ","Aruna","Brender"
108479,"d007 ","Gou","Malinowski"
108506,"d007 ","Hidefumi","Mawatari"
108525,"d007 ","Hironobu","Clouatre"
108528,"d007 ","Khue","Pellegrinelli"
108532,"d007 ","Arvind","Luft"
108536,"d007 ","Fumino","Baba"
108537,"d007 ","Nigel","Pearson"
108541,"d007 ","Jordanka","Mapelli"
108544,"d007 ","Sandeepan","Francisci"
108549,"d007 ","Masasuke","Kieras"
108551,"d007 ","Yahiko","Garnick"
108554,"d007 ","Leah","Giveon"
108564,"d007 ","Hsiangchu","Brookner"
108569,"d007 ","Vidar","Siochi"
108573,"d007 ","Boutros","Swan"
108574,"d007 ","Visit","Remmele"
108580,"d007 ","Tiina","Andreotta"
108591,"d007 ","Zorica","Besancenot"
108760,"d007 ","Saeko","Demir"
108763,"d007 ","Sadegh","Cooke"
108764,"d007 ","Kagan","Mawatari"
108782,"d007 ","Georg","Stentiford"
108793,"d007 ","Ziva","Kitai"
108797,"d007 ","Arto","Brickell"
108810,"d007 ","Ghassan","Gecsei"
108816,"d007 ","Volkmar","Gurbaxani"
108821,"d007 ","Nishit","Majewski"
108827,"d007 ","Vitaly","Poehlman"
108842,"d007 ","Giordano","Heijenga"
108849,"d007 ","Georg","Klerer"
108850,"d007 ","Soenke","Honiden"
108852,"d007 ","Arco","Reinhart"
108855,"d007 ","Xudong","Bamford"
108864,"d007 ","Mahendra","Apsitis"
108869,"d007 ","Jinxi","Vasanthakumar"
108874,"d007 ","Pohua","Penn"
108876,"d007 ","Mona","Masada"
108880,"d007 ","Berna","Rosen"
108884,"d007 ","Basant","Deverell"
108885,"d007 ","Gadiel","Mitina"
108891,"d007 ","Bikash","Chiodo"
108894,"d007 ","Danny","Schneeberger"
108895,"d007 ","Basim","Collavizza"
108902,"d007 ","Yakkov","Stamatiou"
108908,"d007 ","Flemming","Bondorf"
108912,"d007 ","Ute","Schurmann"
108913,"d007 ","Mingsen","Rindone"
108914,"d007 ","Arne","Gerteisen"
108923,"d007 ","Rosalyn","Shrader"
108925,"d007 ","Yonghoan","Serre"
109265,"d007 ","Moti","Crelier"
109272,"d007 ","Heping","Navazio"
109287,"d007 ","Bedrich","Itzigehl"
109288,"d007 ","Shigehito","Peng"
109299,"d007 ","Vasiliy","Baca"
109300,"d007 ","Heather","Maginnis"
109305,"d007 ","Dmitri","Fairtlough"
109309,"d007 ","Xuejia","Riexinger"
109314,"d007 ","Xiaoheng","Merkl"
109316,"d007 ","Yinlin","Luck"
109318,"d007 ","Gift","Brlek"
109320,"d007 ","Bedir","Benveniste"
109321,"d007 ","Fusako","Norsworthy"
109326,"d007 ","Xiaoqiang","Georg"
109334,"d007 ","Tsutomu","Alameldin"
109336,"d007 ","Xiaocheng","Kawashima"
109337,"d007 ","Yongqiao","Koprowski"
109343,"d007 ","Kazuhide","Feldmann"
109350,"d007 ","Uli","Gihr"
109358,"d007 ","Ottavia","Halevi"
109360,"d007 ","Arnould","Zeidenstein"
109367,"d007 ","Filipp","Rousseau"
109376,"d007 ","Guozhong","Smeets"
109379,"d007 ","Ramya","Rindone"
109380,"d007 ","Kagan","Luan"
109385,"d007 ","Valery","Bernini"
109401,"d007 ","Christoper","Kilgour"
109406,"d007 ","Arne","Bael"
109412,"d007 ","Lansing","Rajala"
109415,"d007 ","Heping","Ouhyoung"
109421,"d007 ","Rosita","Birke"
109423,"d007 ","Frazer","Bultermann"
109428,"d007 ","Chrisa","Koyama"
109600,"d007 ","Xuejun","Chvatal"
109601,"d007 ","Jasminko","Heuter"
109606,"d007 ","Gita","Pouyioutas"
109611,"d007 ","Jamaludin","Lalonde"
109613,"d007 ","Radhia","Emiris"
109614,"d007 ","Etsuo","Milicia"
109617,"d007 ","Murthy","Benzmuller"
109618,"d007 ","Muzhong","Shokrollahi"
109620,"d007 ","Mani","Cannata"
109641,"d007 ","Chrisa","Emmart"
109643,"d007 ","Faiza","Ratzlaff"
109647,"d007 ","Pohua","Beutelspacher"
109654,"d007 ","Masako","Alencar"
109665,"d007 ","Mong","Solares"
109671,"d007 ","Nevio","Chinin"
109683,"d007 ","Piyush","Hegner"
109685,"d007 ","Shigehiro","Georgakopoulos"
109697,"d007 ","Remco","Cyne"
109706,"d007 ","Taizo","Kitsuregawa"
109711,"d007 ","Lidong","Tomescu"
109715,"d007 ","Subhash","Miyakawa"
109719,"d007 ","Martins","Roohalamini"
109740,"d007 ","Jacqueline","Bahl"
109744,"d007 ","Lansing","Hemaspaandra"
109747,"d007 ","Tadahiko","Rullman"
109749,"d007 ","Denny","Milicia"
109754,"d007 ","Oldrich","Gini"
109763,"d007 ","Denis","Pehl"
109939,"d007 ","Hercules","Magalhaes"
109953,"d007 ","Godehard","Chorvat"
109958,"d007 ","Bodh","Eickenmeyer"
109963,"d007 ","Bodo","Tagansky"
109966,"d007 ","Khatoun","Valette"
109973,"d007 ","Shigenori","Kemmerer"
109974,"d007 ","Zhenhua","Ressouche"
109989,"d007 ","Moti","Murthy"
109993,"d007 ","Danel","Furudate"
109994,"d007 ","Guangming","Takkinen"
109996,"d007 ","Dines","Gelosh"
111035,"d007 ","Przemyslawa","Kaelbling"
111133,"d007 ","Hauke","Zhang"
200003,"d007 ","Arvind","Dechter"
200011,"d007 ","Shahar","Baranowski"
200018,"d007 ","Adit","Butner"
200025,"d007 ","Alper","Luit"
200027,"d007 ","Nathalie","Godskesen"
200029,"d007 ","Boutros","Anguita"
200033,"d007 ","Hatsukazu","Salvesen"
200034,"d007 ","Youngkon","Portugali"
200041,"d007 ","Vishwani","Linares"
200043,"d007 ","Rafail","Beutelspacher"
200049,"d007 ","Phillip","Penz"
200056,"d007 ","Adam","Eiron"
200059,"d007 ","Gererd","Glowinski"
200063,"d007 ","Sahrah","Szilard"
200068,"d007 ","Gurbir","Moffat"
200247,"d007 ","Chaoyi","Beznosov"
200248,"d007 ","Navin","Herath"
200253,"d007 ","Zorica","Gyimothy"
200257,"d007 ","Wayne","Imataki"
200259,"d007 ","Ult","Hockney"
200263,"d007 ","Masasuke","Miake"
200275,"d007 ","Van","Honglei"
200281,"d007 ","Cheong","Schach"
200286,"d007 ","Alagu","Naudin"
200289,"d007 ","Thodoros","Schurmann"
200292,"d007 ","Pranas","Uchoa"
200295,"d007 ","Kirk","Lammel"
200298,"d007 ","Isamu","Limongiello"
200307,"d007 ","Yongdong","Jiafu"
200310,"d007 ","Hitofumi","Legleitner"
200322,"d007 ","Kazuhito","Terlouw"
200329,"d007 ","Kwee","Vakili"
200344,"d007 ","Huei","Pietracaprina"
200350,"d007 ","Adly","Nations"
200353,"d007 ","Shawna","Zirintsis"
200374,"d007 ","Selwyn","Sgarro"
200376,"d007 ","Chaitali","Strehl"
200382,"d007 ","Mansur","Pauthner"
200394,"d007 ","Luise","Axelband"
200420,"d007 ","Byong","Schapire"
200427,"d007 ","Tsutomu","Openshaw"
200429,"d007 ","Irene","Benner"
200433,"d007 ","Gilbert","Bolotov"
200442,"d007 ","Syozo","Murthy"
200453,"d007 ","Shaleah","Rosin"
200455,"d007 ","Aksel","Businaro"
200462,"d007 ","Parto","Bednarek"
200464,"d007 ","Mantis","Chelton"
200468,"d007 ","Amstein","Marshall"
200469,"d007 ","Jianhua","Lung"
200473,"d007 ","Xiahua","Angelopoulos"
200480,"d007 ","Xianlong","Harnett"
200488,"d007 ","Aiman","Kulisch"
200489,"d007 ","Weiwu","Vesel"
200510,"d007 ","Kien","Baranowski"
200511,"d007 ","Duke","Gilg"
200513,"d007 ","Tsz","Uehara"
200519,"d007 ","Zhenhua","Janocha"
200523,"d007 ","Woody","Shumilov"
200535,"d007 ","Vugranam","Isard"
200543,"d007 ","Sanjai","Ushiama"
200546,"d007 ","Nidapan","Danner"
200548,"d007 ","Xuedong","Eiter"
200554,"d007 ","Shmuel","Boissier"
200557,"d007 ","Aiman","Swen"
200558,"d007 ","Along","Griswold"
200559,"d007 ","Tesuro","Soicher"
200564,"d007 ","Elrique","Kenevan"
200567,"d007 ","Arnd","Vecchi"
200573,"d007 ","Hugo","Parveen"
200575,"d007 ","Izaskun","Kuzuoka"
200746,"d007 ","Tremaine","Lorho"
200750,"d007 ","Jeane","Kusakabe"
200755,"d007 ","Nevio","Delgrande"
200768,"d007 ","Minghong","Schmittgen"
200777,"d007 ","Ziyad","Alpay"
200778,"d007 ","Pranav","Gips"
200780,"d007 ","Heon","Ramras"
200800,"d007 ","Duri","Brandsma"
200807,"d007 ","Woody","Pews"
200809,"d007 ","Arvin","Basawa"
200811,"d007 ","Tooru","Scallan"
200820,"d007 ","Morris","Chinen"
200827,"d007 ","Padma","Hemaspaandra"
200830,"d007 ","Ayakannu","Schauser"
200834,"d007 ","Jiang","Hatcliff"
200842,"d007 ","Nishit","Manders"
200850,"d007 ","Bernd","Koblitz"
200852,"d007 ","Sverrir","Varley"
200855,"d007 ","Berthier","Rodiger"
200859,"d007 ","Deniz","Melter"
200865,"d007 ","Collette","Reeken"
200869,"d007 ","Remmert","Garnick"
200880,"d007 ","Francesca","Matheson"
200887,"d007 ","Valeska","Akazan"
200894,"d007 ","Idoia","Pusterhofer"
200898,"d007 ","Keiichiro","Sommer"
200901,"d007 ","Divier","Duclos"
200903,"d007 ","Masaki","Casperson"
200911,"d007 ","Iara","Pews"
201085,"d007 ","Yurij","Clemencon"
201088,"d007 ","Lunjin","Krybus"
201090,"d007 ","Susumu","Babu"
201091,"d007 ","Susanna","Cangellaris"
201105,"d007 ","Shahaf","Herber"
201106,"d007 ","Marc","Fendler"
201107,"d007 ","Aleksandar","Garnier"
201109,"d007 ","Gita","Hertweck"
201113,"d007 ","Munenori","Orlowski"
201121,"d007 ","Golgen","Poujol"
201135,"d007 ","Shaw","Jahnichen"
201138,"d007 ","Larisa","Pulkowski"
201141,"d007 ","Jiafu","Zielinski"
201145,"d007 ","Billie","Rajcani"
201151,"d007 ","Chaosheng","Tyugu"
201154,"d007 ","Mansur","Janocha"
201164,"d007 ","Kannan","Erol"
201178,"d007 ","Kristof","Conta"
201179,"d007 ","Gill","Walston"
201182,"d007 ","Berry","Preusig"
201186,"d007 ","Suebskul","Bamford"
201189,"d007 ","Tadahiro","Petereit"
201191,"d007 ","Kitty","Basagni"
201195,"d007 ","Torsten","Trogemann"
201200,"d007 ","Marjo","Kuszyk"
201202,"d007 ","Arco","Crouzet"
201215,"d007 ","Elliott","Penn"
201221,"d007 ","Taegyun","Bouloucos"
201222,"d007 ","Shaowen","Shiratori"
201228,"d007 ","Shem","Jayawardene"
201234,"d007 ","Poornachandra","Pocchiola"
201242,"d007 ","Kasturi","Peir"
201247,"d007 ","Minghong","Luks"
201419,"d007 ","Martijn","Weedman"
201426,"d007 ","Garnet","Sudkamp"
201427,"d007 ","Gao","Rattan"
201437,"d007 ","Aamod","Zirintsis"
201438,"d007 ","Khaled","Liedekerke"
201454,"d007 ","Eberhardt","Dredge"
201455,"d007 ","Yagil","Conde"
201458,"d007 ","Leandro","Tempesti"
201462,"d007 ","Jolita","Erva"
201467,"d007 ","Danny","Domenig"
201468,"d007 ","Rosli","Pargas"
201474,"d007 ","Syozo","Munck"
201484,"d007 ","Zongyan","Jayawardene"
201505,"d007 ","Kagan","Heystek"
201510,"d007 ","Dmitry","Scharstein"
201516,"d007 ","Beshir","Negoita"
201518,"d007 ","Jeanne","Choobineh"
201527,"d007 ","Shem","Mitsuhashi"
201530,"d007 ","Uno","Salinas"
201533,"d007 ","Saeko","Kuzuoka"
201538,"d007 ","Niteen","Litvinov"
201542,"d007 ","Leen","Wixon"
201544,"d007 ","Krister","Zaiane"
201547,"d007 ","Sampalli","Juneja"
201557,"d007 ","Odoardo","Sifakis"
201558,"d007 ","Alexius","Kleiser"
201566,"d007 ","Genevieve","Cronau"
201568,"d007 ","Rajmohan","Peot"
201582,"d007 ","Youssef","Sgarro"
201760,"d007 ","Arunas","Monkewich"
201764,"d007 ","Masali","Collette"
201766,"d007 ","Zhenbing","Veeraraghavan"
201770,"d007 ","Weijing","Rodham"
108151,"d007 ","Shakhar","Leslie"
108153,"d007 ","Lene","Puppo"
108167,"d007 ","Khalil","Versino"
108170,"d007 ","Kazuhito","Etalle"
108172,"d007 ","Alois","Angelopoulos"
108180,"d007 ","Eberhardt","Grospietsch"
108185,"d007 ","Uri","Schaar"
108194,"d007 ","Oscal","Middleton"
108195,"d007 ","Leucio","Verspoor"
108202,"d007 ","Kenroku","Rodham"
108211,"d007 ","Gian","Reghbati"
108212,"d007 ","Masali","Versino"
108215,"d007 ","Temple","Mukaidono"
108216,"d007 ","Lijia","Shobatake"
108217,"d007 ","Mohan","Munoz"
108219,"d007 ","Weiwu","Yetto"
108225,"d007 ","Baocai","Kaminger"
108228,"d007 ","Nikolaus","Harllee"
108233,"d007 ","Gladys","Wilfing"
108239,"d007 ","Barna","Beeson"
108243,"d007 ","Chaitali","Merli"
108250,"d007 ","Augustine","Anandan"
108257,"d007 ","Roselyn","Rissanen"
108269,"d007 ","Snehasis","Plumb"
108271,"d007 ","Prodip","Snyers"
108273,"d007 ","Takahito","Niizuma"
108276,"d007 ","Holgard","Eiter"
108295,"d007 ","Menkae","Farrar"
108307,"d007 ","Diederik","Suermann"
108311,"d007 ","Sanjay","Rathonyi"
108313,"d007 ","Khun","Ramamoorthy"
108315,"d007 ","Shao","Fujisaki"
108320,"d007 ","Seongbin","Maquelin"
108329,"d007 ","Basant","Hutton"
108330,"d007 ","JoAnne","Jiafu"
108337,"d007 ","Hyuckchul","Miara"
108341,"d007 ","Stevo","Montemayor"
108346,"d007 ","Matt","Frezza"
108347,"d007 ","Gay","Danecki"
108351,"d007 ","Herbert","Velardi"
108353,"d007 ","Utpal","Denna"
108354,"d007 ","Arch","Poujol"
108355,"d007 ","Heeju","Middleton"
108356,"d007 ","Junsik","Panwar"
108363,"d007 ","Aloke","Luef"
108367,"d007 ","Rimon","Rouquie"
108372,"d007 ","Ger","Boissier"
108375,"d007 ","Greger","Ananiadou"
108380,"d007 ","Shounak","Schmezko"
108390,"d007 ","Udi","Delaune"
108395,"d007 ","Jaroslava","Claffy"
108396,"d007 ","Jianwen","Flowers"
108406,"d007 ","Patricia","Bach"
108412,"d007 ","Izaskun","Ertl"
108420,"d007 ","Baruch","Pietrzykowski"
108593,"d007 ","Pradeep","Kushnir"
108596,"d007 ","Naftali","Serra"
108607,"d007 ","Francesca","Lakshmanan"
108608,"d007 ","Taiji","Lorch"
108621,"d007 ","Saeko","Roohalamini"
108629,"d007 ","Huan","Sudbeck"
108639,"d007 ","Stevo","Stranks"
108651,"d007 ","Jinxi","Schaad"
108671,"d007 ","Aris","Bugrara"
108673,"d007 ","Along","Perry"
